,Home Score SMA,Home At-bats SMA,Home Hits SMA,Home Doubles SMA,Home Triples SMA,Home Homeruns SMA,Home RBIs SMA,Home Sacrifice Hits SMA,Home Sacrifice Flies SMA,Home Hit-by-pitch SMA,Home Walks SMA,Home Intentional Walks SMA,Home Strikeouts SMA,Home Stolen Bases SMA,Home Caught Stealing SMA,Home Grounded into DP SMA,Home Left on Base SMA,Home Pitchers Used SMA,Home Individual Earned Runs SMA,Home Earned Runs SMA,Home Wild Pitches SMA,Home Balks SMA,Home Putouts SMA,Home Assists SMA,Home Errors SMA,Home Passed Balls SMA,Home Double Plays SMA,Home Triple Plays SMA,Visiting Score SMA,Visiting At-bats SMA,Visiting Hits SMA,Visiting Doubles SMA,Visiting Triples SMA,Visiting Homeruns SMA,Visiting RBIs SMA,Visiting Sacrifice Hits SMA,Visiting Sacrifice Flies SMA,Visiting Hit-by-pitch SMA,Visiting Walks SMA,Visiting Intentional Walks SMA,Visiting Strikeouts SMA,Visiting Stolen Bases SMA,Visiting Caught Stealing SMA,Visiting Grounded into DP SMA,Visiting Left on Base SMA,Visiting Pitchers Used SMA,Visiting Individual Earned Runs SMA,Visiting Earned Runs SMA,Visiting Wild Pitches SMA,Visiting Balks SMA,Visiting Putouts SMA,Visiting Assists SMA,Visiting Errors SMA,Visiting Passed Balls SMA,Visiting Double Plays SMA,Visiting Triple Plays SMA
13245,4.2,32.5,8.3,1.4,0.2,1.6,4.1,0.3,0.2,0.4,2.4,0.0,8.3,0.7,0.2,0.7,6.1,5.2,3.9,3.8,0.2,0.0,27.3,8.6,0.5,0.0,0.7,0.0,5.6,37.1,10.2,2.8,0.1,1.1,5.6,0.1,0.0,0.4,2.3,0.0,9.1,0.5,0.0,0.7,6.4,4.2,6.5,6.5,0.3,0.0,25.7,9.9,0.2,0.0,0.8,0.0
13246,6.2,37.1,11.1,2.9,0.0,1.7,5.8,0.1,0.3,0.2,3.3,0.6,8.4,0.5,0.2,0.7,7.7,5.5,7.0,7.0,0.8,0.1,27.9,7.9,0.8,0.0,0.5,0.0,5.3,36.4,9.9,1.4,0.1,1.6,5.0,0.0,0.3,0.1,2.8,0.2,10.3,0.6,0.1,0.6,7.1,4.2,4.5,4.5,0.4,0.0,25.8,8.3,0.2,0.0,0.8,0.0
13247,3.8,33.7,8.8,2.7,0.2,1.0,3.4,0.2,0.2,0.3,3.1,0.4,10.1,0.8,0.4,0.5,7.8,4.3,4.0,4.0,0.1,0.0,27.3,9.4,0.8,0.1,1.0,0.0,5.0,34.7,8.4,1.5,0.0,1.7,4.9,0.0,0.2,0.5,2.8,0.1,9.8,1.1,0.1,1.0,5.9,4.4,4.1,3.9,0.6,0.0,26.4,9.8,0.5,0.3,1.4,0.0
13248,5.6,33.6,10.0,1.4,0.3,1.8,5.5,0.0,0.1,0.4,3.0,0.1,8.9,0.1,0.2,0.4,6.9,4.7,4.2,4.2,0.6,0.0,27.0,8.1,0.8,0.1,0.7,0.0,6.1,37.9,9.5,2.1,0.2,1.8,5.6,0.0,0.4,1.1,2.7,0.0,8.2,0.3,0.1,0.9,6.3,4.6,3.4,3.3,0.3,0.0,28.5,10.2,0.8,0.0,1.1,0.0
13249,7.6,37.2,12.5,2.7,0.4,1.4,7.1,0.4,0.2,0.0,2.4,0.2,8.9,0.3,0.1,0.8,6.8,4.6,8.3,8.3,0.3,0.0,27.0,11.1,0.9,0.1,0.9,0.0,8.0,37.1,10.2,2.9,0.2,1.9,7.8,0.2,0.3,0.3,3.5,0.4,9.4,0.1,0.2,0.2,5.8,4.6,4.5,4.5,0.4,0.0,27.0,10.6,0.7,0.0,0.7,0.0
13250,6.5,35.9,11.2,2.2,0.4,1.4,6.0,0.4,0.2,0.0,2.5,0.1,8.8,0.4,0.1,0.8,6.7,4.4,8.7,8.7,0.1,0.0,27.0,11.4,0.9,0.1,0.8,0.0,9.1,38.1,11.4,3.2,0.2,2.2,8.9,0.4,0.2,0.4,3.5,0.4,8.8,0.1,0.2,0.3,5.9,4.5,3.8,3.8,0.4,0.0,27.3,9.9,0.7,0.0,0.6,0.0
13251,5.3,34.0,9.3,1.7,0.2,1.6,5.0,0.0,0.1,0.5,4.2,0.3,6.9,0.4,0.0,1.5,7.5,4.4,3.4,3.4,0.6,0.0,27.9,9.8,0.6,0.3,1.0,0.0,3.2,33.1,6.7,1.3,0.6,0.9,3.1,0.3,0.2,0.2,3.4,0.0,10.4,0.7,0.6,0.4,6.4,4.4,4.4,4.4,0.3,0.0,25.6,8.4,0.9,0.1,0.4,0.0
13252,5.4,32.3,9.3,1.8,0.2,1.4,4.9,0.1,0.3,0.2,3.9,0.3,9.0,0.4,0.2,1.4,6.2,4.5,4.2,4.2,0.4,0.0,27.0,10.8,0.8,0.2,1.3,0.0,6.4,35.3,9.7,1.3,1.1,1.7,6.2,0.2,0.2,1.0,2.6,0.1,9.3,0.7,0.3,0.7,5.9,4.2,4.9,4.9,0.4,0.0,25.2,8.1,1.2,0.0,1.3,0.0
13253,5.4,41.5,11.5,2.6,0.2,1.2,5.3,0.1,0.2,0.6,3.2,0.3,10.9,0.2,0.1,0.6,8.9,4.9,4.5,4.5,0.3,0.1,32.7,11.5,0.4,0.1,0.9,0.0,5.1,35.0,9.3,1.5,0.0,2.1,5.0,0.3,0.3,0.4,3.6,0.1,8.2,0.4,0.2,0.7,7.2,3.7,5.1,5.1,0.2,0.0,25.6,8.7,0.7,0.1,0.5,0.0
13254,6.0,33.0,8.8,1.4,0.1,1.6,5.9,0.0,0.4,0.2,3.6,0.1,7.4,0.4,0.1,0.4,6.4,4.3,3.3,3.3,0.8,0.2,27.0,9.9,0.6,0.0,1.4,0.0,6.1,36.1,10.1,1.8,0.1,1.9,5.9,0.0,0.4,0.4,4.7,0.2,7.9,0.3,0.0,0.9,7.9,4.4,4.8,4.8,0.5,0.0,26.3,7.2,1.3,0.1,0.5,0.0
13255,5.8,34.8,10.1,2.0,0.2,1.3,5.3,0.4,0.1,0.0,2.4,0.1,9.1,0.4,0.1,0.9,6.1,4.3,7.7,7.7,0.1,0.0,27.0,11.3,0.8,0.1,0.9,0.0,8.2,37.6,10.9,2.9,0.1,2.2,8.0,0.4,0.2,0.3,3.3,0.3,8.9,0.1,0.2,0.3,6.0,4.5,3.4,3.4,0.4,0.0,27.3,10.4,0.8,0.0,0.7,0.0
13256,4.0,33.8,8.2,1.2,0.2,0.9,3.7,0.3,0.2,0.3,2.9,0.0,8.0,0.4,0.2,0.1,7.5,4.1,3.2,3.2,0.0,0.1,27.6,11.3,0.2,0.0,1.1,0.0,4.0,34.1,9.2,2.2,0.0,1.4,4.0,0.2,0.2,0.1,2.1,0.1,5.9,0.2,0.2,1.2,5.7,3.7,4.2,4.2,0.6,0.0,24.9,8.2,0.9,0.2,0.9,0.0
13257,5.0,33.0,8.5,2.0,0.2,1.0,4.6,0.4,0.2,0.4,2.6,0.1,6.9,0.8,0.3,0.9,5.5,4.4,5.1,5.1,0.7,0.0,27.3,10.4,0.7,0.0,1.2,0.0,3.7,34.8,9.1,1.7,0.0,0.8,3.5,0.5,0.1,0.4,2.3,0.1,9.6,0.2,0.2,1.0,7.1,4.6,5.6,5.6,0.7,0.0,25.1,10.1,1.0,0.0,1.2,0.0
13258,5.1,34.9,9.0,1.6,0.3,1.4,5.0,0.1,0.2,0.3,2.5,0.0,10.0,0.4,0.0,0.3,6.5,4.3,5.7,5.5,0.6,0.1,27.3,8.4,0.6,0.1,1.0,0.0,4.7,34.2,8.2,1.5,0.0,1.2,4.3,0.3,0.3,0.6,3.7,0.1,7.5,0.9,0.3,0.2,7.4,3.8,3.4,3.4,0.0,0.0,26.2,7.2,0.2,0.2,0.4,0.0
13259,4.7,33.6,8.2,1.8,0.2,1.8,4.7,0.2,0.4,0.3,3.5,0.4,9.1,0.4,0.1,0.2,7.4,4.8,5.6,5.6,0.2,0.1,27.3,10.2,0.9,0.2,0.8,0.0,7.4,37.6,10.5,2.5,0.2,2.1,7.0,0.5,0.3,0.8,4.2,0.3,9.5,0.5,0.0,0.6,8.2,4.5,4.7,4.7,0.6,0.0,26.7,8.8,1.8,0.1,0.5,0.0
13260,4.8,33.0,9.1,1.5,0.2,1.8,4.7,0.2,0.2,0.4,2.3,0.0,8.6,0.8,0.2,0.6,6.1,5.2,3.8,3.7,0.2,0.0,27.3,8.6,0.4,0.0,0.8,0.0,5.5,36.9,10.2,2.7,0.1,1.3,5.5,0.1,0.1,0.4,2.6,0.0,8.5,0.5,0.0,0.8,6.7,4.3,6.5,6.5,0.4,0.0,25.7,9.8,0.2,0.0,0.8,0.0
13261,4.8,33.7,8.6,2.0,0.4,0.9,4.7,0.0,0.1,0.5,2.3,0.0,9.3,0.2,0.1,0.6,5.7,4.4,5.5,5.5,0.4,0.0,27.0,7.2,0.4,0.1,0.4,0.0,5.8,35.1,8.7,1.4,0.3,1.9,5.8,0.2,0.2,0.5,3.4,0.4,10.0,0.7,0.1,0.8,6.1,4.1,4.5,4.5,0.4,0.0,26.6,9.0,1.1,0.0,0.9,0.0
13262,6.5,37.2,11.5,3.0,0.0,1.7,6.1,0.1,0.3,0.2,3.6,0.6,8.4,0.4,0.2,0.6,8.1,5.4,7.1,7.1,0.5,0.1,27.9,8.5,0.8,0.0,0.5,0.0,4.9,36.4,9.8,1.4,0.0,1.2,4.6,0.0,0.3,0.2,2.4,0.2,9.9,0.6,0.1,0.6,7.2,4.4,5.5,5.5,0.3,0.0,25.5,8.2,0.2,0.0,0.5,0.0
13263,5.6,34.2,8.9,2.0,0.0,1.8,5.3,0.2,0.6,0.2,3.4,0.0,11.1,1.5,0.3,0.2,6.4,4.3,5.6,5.4,0.4,0.0,27.9,9.6,1.0,0.1,0.8,0.0,3.7,34.9,8.5,1.6,0.1,1.0,3.6,0.1,0.2,0.8,2.6,0.1,8.6,0.0,0.0,0.8,7.6,4.7,5.1,5.1,0.5,0.0,25.5,8.8,0.8,0.0,0.8,0.0
13264,3.3,33.8,8.4,2.5,0.3,0.9,2.9,0.2,0.1,0.3,2.9,0.4,9.6,0.9,0.4,0.4,7.8,4.3,3.9,3.9,0.1,0.0,27.3,9.7,0.9,0.1,0.9,0.0,5.1,34.7,8.5,1.5,0.0,1.7,5.0,0.0,0.2,0.5,3.1,0.1,9.4,1.0,0.1,0.9,6.1,4.6,3.5,3.3,0.6,0.0,26.7,9.5,0.5,0.3,1.1,0.0
13265,5.0,33.4,9.6,1.2,0.3,1.7,4.9,0.0,0.1,0.4,3.0,0.1,8.9,0.0,0.2,0.5,7.0,4.5,4.1,4.1,0.5,0.0,27.0,8.1,0.8,0.1,0.8,0.0,6.1,37.8,9.6,1.9,0.2,2.0,5.7,0.0,0.4,1.1,2.8,0.0,8.3,0.5,0.0,1.0,6.3,4.4,3.5,3.4,0.3,0.0,28.5,9.9,0.6,0.0,1.0,0.0
13266,5.7,34.3,9.8,2.0,0.2,1.6,5.3,0.0,0.1,0.6,3.7,0.2,6.8,0.5,0.0,1.5,7.2,4.3,3.2,3.2,0.6,0.0,27.9,9.9,0.6,0.3,1.0,0.0,2.8,33.0,6.5,1.5,0.5,1.0,2.7,0.3,0.1,0.2,3.1,0.0,9.7,0.7,0.5,0.4,6.3,4.4,5.1,5.1,0.5,0.0,25.3,8.6,0.8,0.1,0.4,0.0
13267,5.6,32.8,9.6,1.8,0.2,1.7,5.3,0.0,0.3,0.2,3.6,0.3,9.1,0.4,0.2,1.2,6.0,4.5,3.7,3.7,0.5,0.0,27.3,10.4,0.7,0.0,1.3,0.0,6.0,35.3,9.5,1.5,0.9,1.6,5.8,0.2,0.2,1.1,2.4,0.0,9.3,0.7,0.3,0.7,5.9,4.4,5.2,5.2,0.4,0.0,25.3,8.1,1.1,0.0,1.1,0.0
13268,5.0,40.6,10.8,2.5,0.2,1.1,4.9,0.1,0.2,0.6,3.2,0.3,10.2,0.2,0.2,0.6,8.4,5.0,4.2,4.2,0.5,0.1,32.7,11.8,0.3,0.3,1.1,0.0,4.9,34.9,9.3,1.5,0.0,1.9,4.8,0.3,0.4,0.4,3.4,0.0,7.6,0.4,0.2,0.7,7.2,4.0,5.1,5.1,0.2,0.0,25.6,8.7,0.5,0.1,0.6,0.0
13269,6.2,33.1,8.9,1.8,0.2,1.4,6.1,0.0,0.3,0.3,3.7,0.1,7.5,0.6,0.1,0.6,6.4,4.3,3.4,3.4,0.9,0.2,27.0,9.4,0.6,0.0,1.4,0.0,6.2,36.7,10.8,1.5,0.1,1.9,6.0,0.0,0.4,0.5,4.3,0.2,7.7,0.4,0.0,1.0,8.1,4.6,5.0,5.0,0.5,0.0,26.3,8.0,1.2,0.2,0.6,0.0
13270,4.9,34.4,9.1,1.5,0.2,1.2,4.6,0.4,0.0,0.1,2.3,0.0,9.1,0.5,0.1,0.9,5.9,4.5,7.9,7.9,0.3,0.0,27.3,11.3,0.6,0.1,1.1,0.0,8.3,38.1,11.3,2.9,0.1,2.2,8.0,0.4,0.2,0.3,3.3,0.3,9.0,0.1,0.3,0.6,6.1,4.5,3.4,3.4,0.3,0.0,27.6,10.3,0.7,0.0,0.7,0.0
13271,3.5,32.0,7.1,1.2,0.2,0.8,3.2,0.3,0.2,0.2,3.0,0.0,7.4,0.5,0.3,0.0,6.8,3.7,2.9,2.9,0.0,0.1,27.0,10.8,0.1,0.0,1.1,0.0,4.2,33.8,8.9,2.1,0.0,1.4,4.2,0.1,0.2,0.2,2.3,0.2,6.2,0.2,0.3,1.2,5.4,3.8,3.8,3.8,0.4,0.0,25.2,9.1,0.9,0.2,1.0,0.0
13272,5.4,33.4,9.2,2.1,0.3,1.0,4.9,0.3,0.3,0.4,2.5,0.1,7.4,0.8,0.2,0.9,5.7,4.0,4.4,4.4,0.5,0.0,27.3,10.5,0.6,0.0,1.3,0.0,3.2,33.9,8.4,1.4,0.0,0.7,3.0,0.4,0.1,0.3,2.2,0.1,9.4,0.2,0.2,1.0,6.7,4.3,6.1,6.1,0.7,0.0,24.5,10.6,1.2,0.0,1.1,0.0
13273,4.6,33.6,8.2,1.6,0.2,1.3,4.6,0.1,0.2,0.5,2.3,0.0,9.7,0.2,0.0,0.2,6.0,4.1,5.8,5.8,0.5,0.2,27.0,7.7,0.5,0.1,0.9,0.0,5.0,34.5,8.5,1.7,0.0,1.2,4.5,0.3,0.3,0.6,3.4,0.1,8.2,1.1,0.3,0.2,7.1,3.8,2.8,2.8,0.0,0.0,26.5,8.0,0.2,0.1,0.4,0.0
13274,5.3,33.9,8.3,1.9,0.2,1.9,5.3,0.2,0.4,0.3,3.5,0.4,9.1,0.4,0.1,0.1,7.3,4.8,5.8,5.8,0.2,0.1,27.3,9.7,1.0,0.2,0.9,0.0,7.9,38.0,10.7,2.3,0.2,2.4,7.5,0.4,0.3,0.8,4.0,0.2,9.7,0.2,0.0,0.7,7.8,4.4,5.1,5.1,0.6,0.0,26.5,8.7,1.8,0.1,0.5,0.0
13275,4.9,32.9,8.8,2.0,0.1,1.7,4.7,0.1,0.1,0.4,2.3,0.0,8.0,0.8,0.2,0.7,5.7,5.0,3.2,3.1,0.2,0.0,27.3,9.1,0.4,0.0,0.7,0.0,4.9,35.8,9.1,2.3,0.1,1.1,4.9,0.1,0.1,0.4,2.5,0.0,8.3,0.4,0.0,0.8,6.1,4.3,6.6,6.6,0.4,0.0,25.7,9.9,0.3,0.0,0.9,0.0
13276,5.6,33.9,9.1,2.0,0.5,1.0,5.5,0.1,0.1,0.5,2.4,0.0,8.7,0.3,0.0,0.5,5.6,4.4,5.6,5.6,0.4,0.0,27.0,7.4,0.5,0.1,0.5,0.0,5.1,34.9,8.3,1.4,0.0,1.9,5.0,0.2,0.1,0.6,3.1,0.2,10.1,0.6,0.1,0.7,6.3,3.8,4.4,4.4,0.3,0.0,26.3,9.6,1.0,0.0,0.9,0.0
13277,6.8,37.2,11.7,3.2,0.0,1.8,6.5,0.1,0.3,0.1,4.2,0.6,8.0,0.4,0.2,0.8,8.3,5.8,7.4,7.4,0.7,0.0,27.9,8.8,0.9,0.1,0.8,0.0,5.4,36.2,10.1,1.7,0.2,1.3,5.0,0.0,0.3,0.2,2.2,0.1,8.9,0.5,0.1,0.6,6.6,4.4,5.2,5.2,0.2,0.0,25.3,8.5,0.2,0.0,0.6,0.0
13278,5.4,33.6,8.6,2.0,0.0,1.7,5.1,0.1,0.7,0.2,3.5,0.0,10.4,1.4,0.2,0.1,6.4,4.2,6.0,5.8,0.4,0.0,27.6,9.2,1.2,0.1,0.7,0.0,4.1,34.8,8.4,1.6,0.2,1.0,3.8,0.1,0.2,0.6,2.7,0.1,9.0,0.2,0.0,0.8,7.0,4.9,3.8,3.8,0.5,0.0,25.8,9.2,0.8,0.0,0.7,0.0
13279,4.3,33.7,8.9,2.5,0.3,1.1,3.9,0.3,0.1,0.4,3.6,0.5,9.3,1.0,0.4,0.4,7.9,4.2,3.4,3.4,0.1,0.0,27.3,9.5,0.7,0.0,0.7,0.0,4.9,34.9,8.7,1.5,0.0,1.6,4.8,0.0,0.2,0.5,2.8,0.1,9.3,1.2,0.1,0.9,6.2,4.6,4.6,4.4,0.7,0.0,26.4,9.0,0.5,0.4,0.9,0.0
13280,5.4,40.9,11.1,2.5,0.2,1.3,5.3,0.0,0.2,0.6,3.2,0.3,10.0,0.2,0.2,0.7,8.2,5.2,4.7,4.7,0.5,0.1,32.7,12.5,0.5,0.3,1.2,0.0,5.6,33.7,7.6,1.5,0.1,2.0,5.1,0.0,0.2,0.4,3.0,0.1,8.5,0.3,0.2,0.7,4.7,4.3,2.9,2.9,0.5,0.0,26.4,9.2,0.3,0.2,0.5,0.0
13281,5.9,33.5,9.1,1.8,0.2,1.3,5.8,0.0,0.3,0.3,3.5,0.1,8.0,0.5,0.1,0.5,6.6,4.2,4.4,4.4,1.0,0.2,27.0,9.5,0.4,0.0,1.4,0.0,6.8,36.9,10.9,1.9,0.1,1.9,6.5,0.0,0.4,0.6,3.9,0.1,8.0,0.6,0.0,1.0,7.4,4.5,4.6,4.6,0.4,0.0,26.6,7.9,0.9,0.2,0.5,0.0
13282,5.8,33.0,9.7,1.9,0.3,1.0,5.3,0.3,0.3,0.2,2.7,0.0,7.1,0.8,0.3,1.0,5.5,4.2,4.4,4.4,0.5,0.0,27.0,10.8,0.6,0.0,1.4,0.0,3.2,33.9,8.7,1.2,0.0,0.8,3.0,0.4,0.1,0.3,2.2,0.1,9.7,0.2,0.2,1.1,6.7,4.3,6.2,6.2,0.7,0.0,24.5,11.3,1.1,0.0,1.3,0.0
13283,5.1,34.0,8.1,1.8,0.2,1.9,5.1,0.2,0.2,0.3,3.6,0.5,9.1,0.4,0.2,0.1,7.5,5.0,5.9,5.9,0.0,0.0,27.3,8.9,0.9,0.2,0.4,0.0,8.4,38.3,10.9,2.1,0.2,2.5,8.0,0.4,0.3,1.0,4.6,0.2,10.3,0.3,0.0,0.5,8.4,4.5,4.6,4.6,0.6,0.0,26.8,9.2,1.7,0.2,0.5,0.0
13284,5.4,33.5,9.4,2.2,0.0,1.8,5.2,0.1,0.1,0.3,2.3,0.0,7.6,0.8,0.2,0.8,5.7,4.9,3.4,3.3,0.2,0.0,27.3,8.6,0.5,0.0,0.7,0.0,5.1,35.9,9.2,2.4,0.1,1.2,5.1,0.1,0.1,0.4,2.4,0.0,9.0,0.4,0.0,0.8,5.9,4.3,7.1,7.1,0.3,0.0,25.7,10.3,0.5,0.0,0.9,0.0
13285,5.1,33.8,9.1,1.7,0.2,0.9,4.9,0.3,0.4,0.2,3.3,0.3,7.4,1.2,0.0,0.7,7.0,4.1,4.1,4.1,0.5,0.0,27.6,10.3,0.4,0.0,1.0,0.0,3.4,33.1,6.6,1.3,0.0,1.7,3.3,0.2,0.1,0.6,3.2,0.3,8.5,0.5,0.1,1.0,5.9,4.3,5.1,5.1,0.2,0.0,25.7,8.2,0.5,0.2,0.7,0.0
13286,5.7,34.1,8.9,1.9,0.5,1.1,5.6,0.1,0.1,0.4,2.4,0.0,8.8,0.4,0.0,0.4,5.6,4.6,5.3,5.3,0.5,0.0,27.0,7.9,0.5,0.1,0.7,0.0,5.3,34.7,8.5,1.3,0.0,1.9,5.2,0.3,0.1,0.6,3.4,0.2,10.1,0.6,0.1,0.9,6.3,3.9,4.4,4.4,0.3,0.0,26.6,9.1,1.1,0.0,0.9,0.0
13287,6.7,37.2,11.9,3.0,0.0,1.7,6.4,0.1,0.3,0.2,3.8,0.4,7.7,0.3,0.1,0.9,8.3,5.7,7.3,7.3,0.7,0.0,27.9,8.6,1.0,0.1,0.7,0.0,5.0,35.7,9.6,1.7,0.2,1.4,4.8,0.0,0.3,0.3,2.4,0.1,8.7,0.5,0.1,0.6,6.8,4.2,5.0,5.0,0.2,0.0,25.0,8.2,0.2,0.1,0.6,0.0
13288,4.0,31.6,7.7,1.8,0.3,1.0,3.9,0.2,0.4,0.3,2.9,0.1,7.3,0.2,0.3,0.9,5.9,4.3,3.7,3.7,0.0,0.0,27.0,9.3,0.5,0.0,1.0,0.0,5.3,35.7,9.8,1.8,0.1,1.9,4.9,0.2,0.4,0.5,3.2,0.0,7.9,0.4,0.2,0.7,7.4,4.1,5.4,5.4,0.1,0.0,25.6,8.6,0.4,0.0,0.5,0.0
13289,3.5,33.0,8.3,1.2,0.1,1.0,3.4,0.2,0.2,0.7,2.3,0.1,8.3,0.5,0.1,0.8,6.7,3.8,4.6,4.6,0.3,0.0,27.6,9.2,0.5,0.0,0.7,0.0,3.9,34.7,8.4,1.1,0.2,1.4,3.7,0.2,0.1,0.4,2.4,0.2,8.8,0.4,0.3,1.2,6.3,3.9,3.8,3.8,0.5,0.0,26.1,8.3,0.2,0.0,1.4,0.0
13290,6.6,33.8,9.8,2.4,0.0,2.1,6.3,0.2,0.1,0.3,3.5,0.6,8.8,0.1,0.0,0.8,6.3,4.0,3.4,3.4,0.4,0.0,27.0,10.6,0.2,0.0,1.3,0.0,4.6,34.1,8.2,1.9,0.0,1.1,4.1,0.3,0.4,0.7,3.5,0.1,7.4,1.4,0.3,0.3,7.4,4.1,3.6,3.6,0.0,0.0,26.2,8.4,0.2,0.1,0.4,0.0
13291,5.4,33.3,9.6,1.1,0.3,1.9,5.3,0.0,0.1,0.4,3.4,0.2,8.7,0.0,0.2,0.5,6.9,4.4,4.3,4.3,0.4,0.0,27.0,8.1,0.8,0.1,0.8,0.0,6.2,38.1,9.8,2.1,0.1,2.1,5.8,0.0,0.3,0.8,2.7,0.0,8.6,0.4,0.0,1.0,6.0,4.5,3.9,3.8,0.2,0.0,28.5,9.1,0.6,0.0,0.9,0.0
13292,5.3,33.8,9.9,1.4,0.3,1.9,5.2,0.0,0.1,0.4,3.2,0.2,8.4,0.0,0.2,0.4,7.2,4.4,4.0,4.0,0.4,0.0,27.0,8.2,0.8,0.1,1.0,0.0,5.6,37.2,8.8,1.9,0.1,2.2,5.2,0.0,0.3,0.7,2.7,0.0,9.3,0.4,0.0,0.9,5.6,4.5,4.3,4.2,0.2,0.0,28.2,9.0,0.6,0.0,0.9,0.0
13293,5.6,32.5,9.0,1.7,0.2,1.8,5.3,0.0,0.3,0.2,3.6,0.3,9.0,0.2,0.1,1.1,5.7,4.6,3.6,3.6,0.5,0.0,27.3,10.8,0.7,0.0,1.2,0.0,5.3,34.9,8.6,1.4,0.1,1.9,5.2,0.2,0.1,0.6,3.1,0.1,10.4,0.6,0.1,0.9,6.1,4.0,4.0,4.0,0.2,0.0,26.7,8.7,1.3,0.0,0.7,0.0
13294,5.6,37.5,10.5,2.2,0.2,1.5,5.4,0.1,0.2,0.4,3.2,0.2,8.9,0.2,0.2,0.9,7.0,4.5,4.7,4.7,0.6,0.1,30.3,11.7,0.6,0.3,1.0,0.0,5.3,33.9,7.5,1.5,0.1,1.9,4.8,0.0,0.2,0.3,2.5,0.0,8.2,0.1,0.2,0.7,4.6,4.3,3.3,3.3,0.6,0.0,26.1,9.2,0.3,0.2,0.7,0.0
13295,5.5,33.3,8.8,1.3,0.1,1.8,5.3,0.0,0.4,0.3,3.4,0.1,8.7,0.8,0.4,0.5,6.4,3.8,4.8,4.8,0.4,0.1,27.0,8.4,0.8,0.0,1.2,0.0,4.7,36.4,10.0,1.7,0.1,1.4,4.5,0.0,0.3,0.2,3.7,0.0,9.3,0.3,0.2,0.8,8.3,4.9,5.1,5.1,0.6,0.1,25.9,7.8,0.5,0.2,0.3,0.0
13296,4.0,35.0,9.8,2.1,0.1,1.0,3.9,0.1,0.2,0.2,3.8,0.2,7.2,0.3,0.1,0.5,9.1,4.4,5.9,5.9,0.3,0.0,27.9,9.7,0.3,0.1,0.5,0.0,3.8,33.5,7.6,1.4,0.1,1.4,3.6,0.3,0.4,0.1,2.5,0.1,10.7,0.1,0.5,0.5,5.4,3.4,4.6,4.6,0.3,0.0,26.1,7.8,0.6,0.1,1.0,0.0
13297,5.2,33.3,8.6,1.5,0.2,1.4,5.2,0.1,0.4,0.5,2.3,0.0,9.1,0.2,0.1,0.2,5.6,4.1,5.2,5.2,0.6,0.2,27.0,8.0,0.6,0.1,0.8,0.0,6.8,40.3,12.1,2.4,0.4,1.4,6.5,0.2,0.4,0.1,3.4,0.2,8.3,0.7,0.1,1.0,7.9,5.2,4.4,4.4,1.0,0.0,29.2,9.7,0.5,0.0,0.6,0.0
13298,5.2,33.1,9.2,2.1,0.0,1.9,5.1,0.1,0.2,0.3,2.3,0.0,7.5,0.6,0.2,0.9,5.6,4.9,3.4,3.3,0.3,0.0,27.3,8.0,0.5,0.0,0.7,0.0,4.0,35.5,8.9,2.4,0.1,0.6,3.6,0.2,0.1,0.6,2.6,0.3,10.4,0.5,0.3,0.9,7.1,3.8,5.6,5.6,0.0,0.1,25.9,9.3,0.4,0.0,1.1,0.0
13299,4.3,34.1,8.4,2.1,0.1,1.1,4.0,0.0,0.1,0.4,2.8,0.0,9.7,1.1,0.2,0.4,6.8,4.8,4.2,4.2,0.6,0.1,27.9,7.9,0.3,0.2,0.5,0.0,3.3,34.1,8.8,1.2,0.0,0.9,3.1,0.5,0.0,0.3,2.2,0.1,9.9,0.2,0.2,1.1,6.8,4.4,6.3,6.3,0.8,0.0,24.5,12.0,1.1,0.0,1.4,0.0
13300,4.8,33.2,8.8,1.4,0.2,0.8,4.6,0.2,0.3,0.1,2.8,0.2,6.1,1.3,0.0,0.9,6.2,3.9,4.0,4.0,0.3,0.0,27.3,10.7,0.5,0.0,0.8,0.0,3.9,33.4,7.0,1.3,0.1,1.8,3.7,0.2,0.3,0.6,3.0,0.4,8.5,0.8,0.1,0.9,5.7,4.3,5.0,5.0,0.1,0.0,26.0,8.8,0.5,0.2,1.0,0.0
13301,2.9,33.5,7.6,1.4,0.4,0.8,2.7,0.0,0.3,0.3,2.2,0.0,9.6,0.1,0.1,0.6,6.7,5.3,5.0,5.0,0.5,0.1,27.0,8.1,0.8,0.0,0.7,0.0,4.4,34.9,8.8,1.3,0.2,1.3,4.3,0.0,0.3,0.4,2.1,0.0,9.6,0.5,0.1,0.6,6.4,4.2,5.5,5.5,0.2,0.0,24.7,7.7,0.1,0.1,0.6,0.0
13302,4.5,34.2,8.5,1.9,0.1,1.6,4.4,0.4,0.3,0.6,2.4,0.1,8.1,0.3,0.0,0.6,6.8,4.0,3.0,3.0,0.0,0.0,27.9,8.1,0.6,0.2,0.5,0.0,3.3,35.7,9.4,1.7,0.0,1.1,3.1,0.0,0.1,0.5,2.4,0.2,9.7,0.0,0.3,1.1,7.8,4.4,3.2,3.2,0.9,0.0,26.4,7.1,0.4,0.0,0.8,0.0
