,Game ID,Visiting Team Score,Home Team Score,Visiting Team Player 1 ID,Visiting Team Player 2 ID,Visiting Team Player 3 ID,Visiting Team Player 4 ID,Visiting Team Player 5 ID,Visiting Team Player 6 ID,Visiting Team Player 7 ID,Visiting Team Player 8 ID,Visiting Team Player 9 ID,Home Team Player 1 ID,Home Team Player 2 ID,Home Team Player 3 ID,Home Team Player 4 ID,Home Team Player 5 ID,Home Team Player 6 ID,Home Team Player 7 ID,Home Team Player 8 ID,Home Team Player 9 ID
1330,ARI201407070,1,9,yelic001,solad001,stanm004,mcgec001,joneg002,ozunm001,saltj001,hecha001,koeht001,incie001,perad001,goldp001,montm001,hilla001,pradm001,parrg001,gregd001,andec001
1331,CIN201407070,3,9,coghc001,ruggj001,rizza001,casts001,valbl001,castw002,schin001,barnd001,jacke001,hamib001,frazt001,philb001,brucj001,mesod001,ludwr001,schus001,santr002,leakm001
1332,COL201407070,6,1,denoc001,headc001,quenc001,medit001,river003,conrb001,maybc001,amara001,kenni001,blacc001,stubd001,mornj001,tulot001,dickc002,arenn001,mckem001,lemad001,matzt001
1333,MIL201407070,3,2,reveb001,blana001,utlec001,howar001,byrdm001,aschc001,browd004,ruppc001,hamec001,weekr001,braur002,lucrj001,gomec002,ramia001,davik003,reynm001,seguj002,estrm001
1334,NYN201407070,3,4,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,bethc001,minom001,granc001,murpd006,wrigd002,campe001,lagaj001,younc004,darnt001,tejar001,matsd001
1335,SLN201407070,0,2,harrj002,marts002,mccua001,walkn001,martr004,davii001,alvap001,mercj002,mortc002,carpm002,hollm001,adamm002,craia001,moliy001,peraj001,jay-j001,wongk001,waina001
1336,WAS201407070,8,2,markn001,machm001,jonea003,cruzn002,davic003,hardj003,hundn001,schoj001,tillc001,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,desmi001,ramow001,stras001
1337,ANA201407080,4,0,reyej001,tolls001,cabrm002,bautj002,reimn001,navad001,mastd002,kawam001,tholj001,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,iannc001,cowgc001,mcdoj003
1338,BOS201407080,8,3,eatoa002,beckg001,abrej003,dunna001,ramia003,gillc001,vicid001,deaza001,flowt001,holtb002,pedrd001,ortid001,napom001,gomej001,bogax001,rossd001,drews001,bettm001
1339,CLE201407080,3,5,gardb001,jeted001,ellsj001,teixm001,mccab002,robeb003,suzui001,johnk003,wheez002,kipnj001,cabra002,branm003,santc002,chisl001,swisn001,murpd005,gomey001,dickc001
1340,DET201407080,5,14,gordd002,puigy001,ramih003,gonza003,kempm001,ethia001,uribj002,ellia001,rojam002,jacka001,kinsi001,cabrm001,martj006,huntt001,castn001,avila001,suare001,davir003
1341,OAK201407080,1,6,blang001,pench001,beltb001,poseb001,sandp001,morsm001,colvt001,panij002,crawb001,crisc001,gentc001,cespy001,donaj001,norrd001,frein001,lowrj001,calla001,puntn001
1342,SEA201407080,2,0,dozib001,nunee002,suzuk001,morak001,willj004,arcio001,colac001,escoe001,fulds001,saunm001,jonej005,canor001,seagk001,morrl001,hartc001,ackld001,zunim001,millb002
1343,TBA201407080,3,4,cainl001,hosme001,peres002,gorda001,infao001,mousm001,butlb003,ibanr001,escoa003,jennd002,zobrb001,guyeb001,longe001,lonej001,forsl001,rodrs002,hanir001,kierk001
1344,TEX201407080,8,3,altuj001,grosr001,sprig001,singj001,domim001,cartc002,corpc001,herne001,gonzm002,choos001,andre001,riosa002,belta001,martl004,gimec001,penac001,smolj002,odorr001
1345,ARI201407080,2,1,yelic001,lucae001,stanm004,mcgec001,ozunm001,bakej001,saltj001,hecha001,handb001,incie001,hilla001,goldp001,pradm001,rossc001,goset001,parrg001,ahmen001,nunov001
1346,CIN201407081,2,4,coghc001,sweer001,rizza001,casts001,valbl001,schin001,bakej002,barnd001,woodt004,hamib001,frazt001,philb001,brucj001,mesod001,heisc001,santr002,cozaz001,cuetj001
1347,CIN201407082,5,6,lakej001,ruggj001,rizza001,casts001,castw002,olt-m001,coghc001,barnd001,wadat001,hamib001,frazt001,philb001,brucj001,ludwr001,schus001,cozaz001,barnt001,holmd002
1348,COL201407080,1,2,denoc001,headc001,quenc001,medit001,river003,conrb001,maybc001,amara001,rosst001,blacc001,stubd001,mornj001,tulot001,dickc002,arenn001,rosaw001,lemad001,moraf001
1349,MIL201407080,9,7,reveb001,rollj001,utlec001,howar001,byrdm001,aschc001,browd004,hillk002,kendk001,gomec002,genns001,lucrj001,ramia001,davik003,overl001,seguj002,schal001,peraw001
1350,NYN201407080,3,8,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,bethc001,tehej001,granc001,murpd006,wrigd002,dudal001,lagaj001,darnt001,tejar001,degrj001,youne003
1351,SLN201407080,4,5,polag001,marts002,mccua001,walkn001,martr004,davii001,alvap001,mercj002,worlv001,carpm002,jay-j001,hollm001,adamm002,moliy001,peraj001,taveo001,wongk001,martc006
1352,ANA201407090,7,8,reyej001,tolls001,cabrm002,bautj002,reimn001,krate001,navad001,mastd002,kawam001,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,freed001,cronc002,congh001
1353,BAL201407090,6,2,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,desmi001,ramow001,espid001,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,josec002,schoj001
1354,BOS201407090,4,5,eatoa002,beckg001,abrej003,dunna001,ramia003,gillc001,vicid001,deaza001,flowt001,holtb002,pedrd001,ortid001,napom001,gomej001,bogax001,bradj001,bettm001,vazqc001
1355,CLE201407090,5,4,ellsj001,jeted001,mccab002,teixm001,robeb003,suzui001,almoz001,wheez002,ryanb002,kipnj001,cabra002,branm003,santc002,chisl001,swisn001,murpd005,gomey001,dickc001
1356,DET201407090,1,4,gordd002,puigy001,ramih003,gonza003,kempm001,ethia001,uribj002,ellia001,rojam002,jacka001,kinsi001,huntt001,martj006,kelld001,castn001,avila001,suare001,davir003
1357,SEA201407090,8,1,dozib001,nunee002,plout001,morak001,willj004,arcio001,suzuk001,colac001,fulds001,chave002,jonej005,canor001,seagk001,morrl001,hartc001,saunm001,zunim001,millb002
1358,TBA201407090,5,4,dysoj001,cainl001,hosme001,peres002,infao001,butlb003,ibanr001,valed001,escoa003,jennd002,zobrb001,joycm001,longe001,lonej001,guyeb001,rodrs002,molij001,kierk001
1359,TEX201407090,8,4,altuj001,grosr001,sprig001,singj001,domim001,cartc002,corpc001,herne001,gonzm002,choos001,andre001,riosa002,belta001,smolj002,gimec001,odorr001,rosaa001,robed003
1360,ARI201407090,3,4,yelic001,solad001,stanm004,mcgec001,joneg002,ozunm001,hecha001,mathj001,eovan001,incie001,perad001,goldp001,montm001,pradm001,parrg001,gregd001,ahmen001,collj001
1361,CIN201407090,1,4,coghc001,alcaa001,rizza001,casts001,valbl001,ruggj001,sweer001,castw002,beeld001,hamib001,schus001,philb001,brucj001,mesod001,penab002,santr002,cozaz001,simoa001
1362,COL201407090,3,6,smits002,denoc001,headc001,grany001,goebj001,venaw001,amara001,falui001,stule002,blacc001,stubd001,tulot001,rosaw001,arenn001,parkk001,barnb002,lemad001,jurrj001
1363,MIL201407090,4,1,reveb001,rollj001,utlec001,howar001,byrdm001,aschc001,browd004,ruppc001,carmf001,gomec002,seguj002,genns001,ramia001,davik003,overl001,maldm001,schal001,lohsk001
1364,NYN201407090,1,4,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,lairg001,sante001,granc001,murpd006,wrigd002,dudal001,abreb001,nieuk001,darnt001,tejar001,gee-d001
1365,SFN201407090,2,5,crisc001,vogts001,cespy001,mossb001,donaj001,lowrj001,norrd001,calla001,hammj002,pench001,beltb001,sandp001,poseb001,morsm001,blang001,panij002,crawb001,cainm001
1366,SLN201407090,2,5,polag001,harrj002,mccua001,walkn001,alvap001,mercj002,davii001,stewc001,cumpb001,carpm002,taveo001,hollm001,adamm002,peraj001,moliy001,craia001,wongk001,lynnl001
1367,BAL201407100,3,4,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,desmi001,ramow001,frank001,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,josec002,schoj001
1368,BOS201407100,3,4,eatoa002,beckg001,abrej003,vicid001,ramia003,konep001,sierm001,flowt001,garcl004,holtb002,pedrd001,ortid001,napom001,gomej001,bettm001,drews001,rossd001,bradj001
1369,CLE201407100,3,9,gardb001,jeted001,ellsj001,teixm001,mccab002,cervf001,wheez002,solay001,ryanb002,kipnj001,cabra002,branm003,santc002,chisl001,murpd005,swisn001,dickc001,perer003
1370,KCA201407100,16,4,jacka001,kinsi001,cabrm001,martj006,huntt001,castn001,avila001,suare001,kelld001,cainl001,hosme001,peres002,valed001,infao001,butlb003,ibanr001,escoa003,dysoj001
1371,SEA201407100,4,2,dozib001,suzuk001,parmc001,morak001,willj004,arcio001,plout001,escoe001,fulds001,chave002,jonej005,canor001,seagk001,hartc001,morrl001,saunm001,zunim001,bloow001
1372,TEX201407100,15,6,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,freed001,cronc002,congh001,choos001,andre001,riosa002,belta001,smolj002,penac001,chirr001,martl004,rosaa001
1373,CIN201407100,6,4,coghc001,alcaa001,rizza001,casts001,valbl001,sweer001,schin001,bakej002,hendk001,heisc001,schus001,frazt001,penab002,ludwr001,santr002,cozaz001,barnt001,bailh001
1374,LAN201407100,1,2,denoc001,headc001,quenc001,medit001,grany001,conrb001,maybc001,amara001,despo001,gordd002,ramih003,puigy001,gonza003,kempm001,vanss001,uribj002,ellia001,kersc001
1375,MIL201407100,9,1,gwynt002,rollj001,utlec001,howar001,byrdm001,aschc001,browd004,ruppc001,buchd001,gomec002,genns001,lucrj001,ramia001,braur002,davik003,reynm001,bianj001,garzm001
1376,NYN201407100,3,1,uptob001,simma001,freef001,uptoj001,heywj001,lastt001,bethc001,penar002,haraa001,granc001,murpd006,wrigd002,dudal001,darnt001,lagaj001,tejar001,colob001,youne003
1377,SFN201407100,6,1,jasoj001,vogts001,cespy001,mossb001,donaj001,lowrj001,calla001,gentc001,kazms001,pench001,crawb001,sandp001,poseb001,morsm001,beltb001,hickb002,blang001,hudst001
1378,SLN201407100,9,1,polag001,harrj002,mccua001,walkn001,martr004,davii001,alvap001,mercj002,volqe001,carpm002,taveo001,hollm001,adamm002,peraj001,jay-j001,cruzt002,wongk001,mills001
1379,BAL201407110,2,3,gardb001,jeted001,ellsj001,teixm001,mccab002,robeb003,suzui001,solay001,johnk003,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,flahr001,hundn001
1380,CLE201407110,4,7,eatoa002,ramia003,abrej003,dunna001,vicid001,gillc001,deaza001,nieta001,garcl004,kipnj001,cabra002,branm003,santc002,chisl001,swisn001,murpd005,gomey001,dickc001
1381,HOU201407110,8,3,holtb002,pedrd001,ortid001,carpm001,navad002,bradj001,bogax001,drews001,vazqc001,altuj001,castj006,domim001,singj001,cartc002,grosr001,herne001,gonzm002,hoesl001
1382,KCA201407110,2,1,jacka001,kinsi001,cabrm001,martj006,huntt001,castn001,suare001,holab001,davir003,aokin001,cainl001,hosme001,peres002,butlb003,mousm001,infao001,dysoj001,escoa003
1383,SEA201407110,2,3,jasoj001,vogts001,donaj001,mossb001,lowrj001,norrd001,calla001,puntn001,gentc001,chave002,jonej005,canor001,morrl001,seagk001,smoaj001,ackld001,millb002,zunim001
1384,TBA201407110,8,5,reyej001,kawam001,cabrm002,bautj002,navad001,reimn001,rasmc001,johnd004,franj005,jennd002,zobrb001,guyeb001,longe001,lonej001,rodrs002,escoy001,molij001,forsl001
1385,TEX201407110,3,0,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,freed001,cronc002,congh001,choos001,andre001,riosa002,belta001,martl004,smolj002,penac001,chirr001,odorr001
1386,CHN201407110,4,5,schaj002,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,bethc001,wooda002,alcaa001,ruggj001,rizza001,casts001,castw002,lakej001,coghc001,olt-m001,arrij001
1387,CIN201407110,5,6,polag001,harrj002,mccua001,walkn001,martr004,alvap001,sancg001,mercj002,lockj001,hamib001,cozaz001,frazt001,brucj001,mesod001,ludwr001,heisc001,santr002,latom001
1388,COL201407110,2,6,dozib001,suzuk001,morak001,plout001,arcio001,nunee002,escoe001,fulds001,johnk004,blacc001,stubd001,gonzc001,tulot001,mornj001,arenn001,rosaw001,lemad001,delaj001
1389,LAN201407110,6,3,smits002,headc001,quenc001,grany001,goebj001,conrb001,venaw001,amara001,hahnj001,gordd002,puigy001,gonza003,kempm001,vanss001,uribj002,rojam002,buted001,hared001
1390,MIL201407110,7,6,carpm002,wongk001,hollm001,adamm002,peraj001,craia001,jay-j001,cruzt002,kellj001,gomec002,genns001,lucrj001,ramia001,braur002,davik003,overl001,seguj002,gally001
1391,NYN201407110,1,7,yelic001,solad001,stanm004,mcgec001,joneg002,ozunm001,saltj001,hecha001,alvah001,granc001,murpd006,wrigd002,dudal001,darnt001,nieuk001,lagaj001,tejar001,wheez001
1392,PHI201407110,2,6,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,ramow001,espid001,zimmj003,sizeg001,rollj001,utlec001,howar001,byrdm001,aschc001,browd004,ruppc001,burna001
1393,SFN201407110,0,5,hilla001,perad001,goldp001,montm001,trumm001,pradm001,parrg001,gregd001,bolsm001,pench001,beltb001,sandp001,morsm001,sanch002,colvt001,panij002,crawb001,linct001
1394,BAL201407120,3,0,gardb001,jeted001,ellsj001,teixm001,mccab002,suzui001,robeb003,johnk003,cervf001,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,flahr001,hundn001
1395,CLE201407120,6,2,deaza001,ramia003,abrej003,dunna001,vicid001,gillc001,beckg001,flowt001,garcl004,kipnj001,cabra002,branm003,santc002,chisl001,swisn001,gomey001,murpd005,avilm001
1396,HOU201407120,2,3,holtb002,pedrd001,ortid001,napom001,gomej001,bogax001,rossd001,bradj001,bettm001,altuj001,castj006,sprig001,singj001,cartc002,domim001,grosr001,herne001,gonzm002
1397,KCA201407120,5,1,jacka001,kinsi001,cabrm001,martj006,huntt001,castn001,avila001,romia001,davir003,aokin001,cainl001,hosme001,peres002,infao001,butlb003,mousm001,escoa003,dysoj001
1398,SEA201407120,2,6,jasoj001,vogts001,cespy001,mossb001,donaj001,lowrj001,norrd001,sogae001,gentc001,chave002,jonej005,canor001,morrl001,seagk001,hartc001,ackld001,millb002,sucrj001
1399,TBA201407120,3,10,reyej001,cabrm002,bautj002,johnd004,navad001,rasmc001,franj005,tolls001,gosea001,kierk001,zobrb001,joycm001,longe001,lonej001,guyeb001,escoy001,molij001,rodrs002
1400,TEX201407120,5,2,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,freed001,congh001,cowgc001,choos001,andre001,riosa002,belta001,martl004,smolj002,penac001,chirr001,odorr001
1401,CHN201407120,11,6,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,bethc001,minom001,alcaa001,ruggj001,rizza001,casts001,castw002,coghc001,olt-m001,barnd001,jacke001
1402,CIN201407120,6,5,polag001,snidt001,mccua001,walkn001,martr004,alvap001,sancg001,mercj002,mortc002,hamib001,santr002,frazt001,brucj001,mesod001,ludwr001,penab002,cozaz001,leakm001
1403,COL201407120,9,3,dozib001,escoe001,morak001,plout001,arcio001,willj004,fulds001,fryee001,corrk001,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,mckem001,lemad001,matzt001
1404,LAN201407120,0,1,denoc001,headc001,quenc001,grany001,river003,maybc001,amara001,falui001,kenni001,gordd002,puigy001,gonza003,kempm001,ethia001,uribj002,ellia001,rojam002,mahop002
1405,MIL201407120,10,2,carpm002,wongk001,hollm001,adamm002,peraj001,taveo001,cruzt002,jay-j001,waina001,gomec002,genns001,lucrj001,ramia001,braur002,davik003,reynm001,bianj001,nelsj004
1406,NYN201407120,4,5,yelic001,solad001,stanm004,mcgec001,joneg002,ozunm001,saltj001,hecha001,koeht001,granc001,murpd006,wrigd002,dudal001,darnt001,nieuk001,lagaj001,tejar001,matsd001
1407,PHI201407120,5,3,spand001,renda001,wertj001,laroa001,zimmr001,desmi001,hairs001,ramow001,stras001,sizeg001,rollj001,utlec001,howar001,byrdm001,aschc001,ruppc001,reveb001,hamec001
1408,SFN201407120,2,0,incie001,perad001,goldp001,montm001,hilla001,pradm001,parrg001,gregd001,milew001,pench001,scutm001,sandp001,poseb001,morsm001,beltb001,ariaj001,blang001,voger001
1409,BAL201407130,1,3,gardb001,jeted001,ellsj001,teixm001,mccab002,robeb003,suzui001,johnk003,solay001,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,josec002,schoj001
1410,CLE201407130,2,3,deaza001,sancc001,abrej003,dunna001,vicid001,gillc001,beckg001,flowt001,garcl004,kipnj001,cabra002,branm003,santc002,rabur001,swisn001,gomey001,chisl001,avilm001
1411,HOU201407130,11,0,holtb002,pedrd001,ortid001,napom001,navad002,bradj001,bogax001,drews001,vazqc001,altuj001,castj006,sprig001,cartc002,singj001,domim001,grosr001,herne001,gonzm002
1412,KCA201407130,2,5,jacka001,kinsi001,cabrm001,martj006,huntt001,castn001,avila001,suare001,davir003,aokin001,infao001,hosme001,butlb003,mousm001,ibanr001,escoa003,dysoj001,hayeb001
1413,SEA201407130,4,1,jasoj001,vogts001,cespy001,mossb001,donaj001,lowrj001,puntn001,parra001,gentc001,chave002,jonej005,canor001,seagk001,morrl001,smoaj001,ackld001,millb002,zunim001
1414,TBA201407130,0,3,reyej001,cabrm002,bautj002,johnd004,krate001,tolls001,mastd002,franj005,tholj001,kierk001,zobrb001,joycm001,longe001,lonej001,guyeb001,escoy001,molij001,forsl001
1415,TEX201407130,10,7,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,freed001,navae001,iannc001,robed003,andre001,riosa002,belta001,smolj002,gimec001,chirr001,rosaa001,odorr001
1416,CHN201407130,10,7,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,lairg001,tehej001,coghc001,alcaa001,rizza001,casts001,valbl001,ruggj001,sweer001,bakej002,woodt004
1417,CIN201407130,3,6,polag001,harrj002,mccua001,walkn001,martr004,davii001,alvap001,mercj002,lirif001,hamib001,cozaz001,frazt001,heisc001,brucj001,mesod001,penab002,negrk001,cuetj001
1418,COL201407130,13,5,dozib001,suzuk001,morak001,plout001,parmc001,willj004,escoe001,fulds001,hughp001,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,rosaw001,lemad001,andeb004
1419,LAN201407130,0,1,denoc001,headc001,quenc001,grany001,river003,maybc001,conrb001,amara001,rosst001,gordd002,crawc002,puigy001,gonza003,ethia001,uribj002,ellia001,rojam002,ryu-h001
1420,MIL201407130,2,11,carpm002,wongk001,hollm001,adamm002,peraj001,craia001,jay-j001,cruzt002,martc006,gomec002,genns001,braur002,ramia001,lucrj001,davik003,overl001,herre001,peraw001
1421,NYN201407130,1,9,yelic001,hecha001,stanm004,mcgec001,joneg002,ozunm001,lucae001,mathj001,handb001,granc001,campe001,wrigd002,dudal001,lagaj001,younc004,recka001,tejar001,degrj001
1422,PHI201407130,10,3,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,desmi001,lobaj001,roart001,sizeg001,rollj001,utlec001,howar001,byrdm001,aschc001,ruppc001,reveb001,kendk001
1423,SFN201407130,4,8,incie001,pradm001,goldp001,trumm001,hilla001,rossc001,goset001,ahmen001,nunov001,pench001,blang001,sandp001,poseb001,morsm001,ariaj001,adrie001,crawb001,bumgm001
1424,ANA201407180,2,3,chave002,jonej005,canor001,seagk001,morrl001,smoaj001,ackld001,millb002,zunim001,calhk001,troum001,pujoa001,hamij003,aybae001,kendh001,freed001,cronc002,congh001
1425,BOS201407180,4,5,cainl001,infao001,hosme001,peres002,gorda001,butlb003,mousm001,escoa003,aokin001,holtb002,pedrd001,ortid001,napom001,navad002,bogax001,drews001,rossd001,bradj001
1426,CHA201407180,2,3,altuj001,castj006,sprig001,cartc002,domim001,singj001,grosr001,herne001,hoesl001,eatoa002,ramia003,abrej003,dunna001,vicid001,gillc001,beckg001,deaza001,flowt001
1427,DET201407180,9,3,kipnj001,cabra002,branm003,santc002,chisl001,swisn001,murpd005,gomey001,dickc001,jacka001,kinsi001,cabrm001,martv001,martj006,huntt001,castn001,avila001,suare001
1428,MIN201407180,6,2,jennd002,zobrb001,joycm001,longe001,lonej001,escoy001,figuc001,casac001,kierk001,santd001,dozib001,morak001,plout001,arcio001,willj004,suzuk001,escoe001,fulds001
1429,NYA201407180,3,4,hamib001,cozaz001,frazt001,brucj001,mesod001,ludwr001,penab002,heisc001,santr002,gardb001,jeted001,ellsj001,teixm001,mccab002,beltc001,suzui001,robeb003,johnk003
1430,OAK201407180,4,5,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,josec002,schoj001,crisc001,jasoj001,cespy001,mossb001,donaj001,vogts001,lowrj001,norrd001,parra001
1431,TOR201407180,5,1,choos001,andre001,riosa002,belta001,smolj002,martl004,arenj001,odorr001,sotog001,reyej001,cabrm002,bautj002,navad001,johnd004,rasmc001,franj005,tholj001,kawam001
1432,ARI201407180,4,5,coghc001,alcaa001,rizza001,casts001,valbl001,ruggj001,sweer001,castw002,jacke001,hilla001,perad001,goldp001,montm001,trumm001,pradm001,parrg001,gregd001,cahit001
1433,ATL201407180,4,6,reveb001,rollj001,utlec001,howar001,byrdm001,sizeg001,aschc001,ruppc001,burna001,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,bethc001,sante001
1434,MIA201407180,9,1,pench001,panij002,poseb001,sandp001,morsm001,beltb001,crawb001,blang001,bumgm001,yelic001,lucae001,stanm004,mcgec001,ozunm001,bakej001,saltj001,hecha001,eovan001
1435,PIT201407180,2,4,dickc002,stubd001,gonzc001,tulot001,arenn001,rosaw001,culbc001,lemad001,delaj001,polag001,marts002,mccua001,martr004,walkn001,sancg001,alvap001,mercj002,lirif001
1436,SDN201407180,5,4,granc001,murpd006,wrigd002,dudal001,darnt001,nieuk001,lagaj001,tejar001,colob001,smits002,headc001,quenc001,grany001,venaw001,goebj001,nelsc001,amara001,kenni001
1437,SLN201407180,2,3,gordd002,puigy001,ramih003,gonza003,kempm001,ethia001,uribj002,ellia001,hared001,carpm002,wongk001,hollm001,adamm002,peraj001,craia001,jay-j001,cruzt002,lynnl001
1438,WAS201407180,4,2,gomec002,genns001,braur002,ramia001,lucrj001,davik003,reynm001,seguj002,lohsk001,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,desmi001,ramow001,stras001
1439,ANA201407190,3,2,jonej005,romes001,canor001,seagk001,morrl001,hartc001,ackld001,millb002,sucrj001,calhk001,troum001,pujoa001,hamij003,kendh001,freed001,navae001,iannc001,mcdoj003
1440,BOS201407190,1,2,dysoj001,infao001,hosme001,peres002,gorda001,butlb003,mousm001,aokin001,escoa003,holtb002,pedrd001,ortid001,napom001,gomej001,victs001,bogax001,bradj001,vazqc001
1441,CHA201407190,3,4,altuj001,castj006,sprig001,cartc002,singj001,domim001,grosr001,herne001,gonzm002,eatoa002,ramia003,abrej003,vicid001,konep001,gillc001,beckg001,deaza001,flowt001
1442,DET201407191,6,2,kipnj001,cabra002,branm003,santc002,chisl001,swisn001,gomey001,murpd005,rabur001,jacka001,kinsi001,cabrm001,martv001,martj006,castn001,suare001,holab001,davir003
1443,DET201407192,5,2,kipnj001,avilm001,branm003,santc002,chisl001,swisn001,murpd005,perer003,dickc001,jacka001,kinsi001,cabrm001,martv001,martj006,huntt001,kelld001,avila001,suare001
1444,MIN201407190,5,1,jennd002,zobrb001,guyeb001,longe001,lonej001,forsl001,escoy001,molij001,rodrs002,santd001,dozib001,plout001,morak001,suzuk001,colac001,parmc001,escoe001,nunee002
1445,NYA201407190,1,7,hamib001,cozaz001,frazt001,brucj001,mesod001,penab002,heisc001,lutzd001,negrk001,gardb001,jeted001,ellsj001,teixm001,mccab002,beltc001,suzui001,robeb003,johnk003
1446,OAK201407190,8,4,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,hundn001,schoj001,crisc001,gentc001,cespy001,donaj001,norrd001,lowrj001,mossb001,frein001,puntn001
1447,TOR201407190,1,4,choos001,andre001,riosa002,belta001,smolj002,martl004,arenj001,odorr001,chirr001,reyej001,kawam001,cabrm002,bautj002,navad001,rasmc001,johnd004,franj005,gosea001
1448,ARI201407190,3,9,alcaa001,ruggj001,rizza001,casts001,castw002,lakej001,olt-m001,barnd001,woodt004,incie001,hilla001,goldp001,trumm001,montm001,pradm001,rossc001,ahmen001,milew001
1449,ATL201407190,2,1,sizeg001,rollj001,utlec001,howar001,byrdm001,aschc001,browd004,ruppc001,hamec001,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,bethc001,haraa001
1450,MIA201407190,5,3,pench001,panij002,poseb001,sandp001,morsm001,beltb001,crawb001,blang001,hudst001,yelic001,valdj002,stanm004,mcgec001,joneg002,ozunm001,saltj001,hecha001,alvah001
1451,PIT201407190,2,3,blacc001,arenn001,gonzc001,tulot001,dickc002,rosaw001,culbc001,lemad001,andeb004,polag001,harrj002,mccua001,martr004,walkn001,sancg001,alvap001,mercj002,mortc002
1452,SDN201407190,0,6,granc001,murpd006,wrigd002,dudal001,darnt001,nieuk001,lagaj001,tejar001,gee-d001,amara001,headc001,smits002,grany001,venaw001,nelsc001,maybc001,river003,rosst001
1453,SLN201407190,2,4,gordd002,crawc002,puigy001,ramih003,gonza003,vanss001,uribj002,ellia001,greiz001,carpm002,wongk001,hollm001,adamm002,peraj001,taveo001,kottg001,jay-j001,kellj001
1454,WAS201407190,3,8,gomec002,genns001,braur002,ramia001,lucrj001,davik003,overl001,seguj002,garzm001,spand001,renda001,wertj001,laroa001,zimmr001,harpb003,desmi001,ramow001,roart001
1455,ANA201407200,5,6,chave002,bloow001,seagk001,romes001,smoaj001,hartc001,ackld001,zunim001,millb002,calhk001,troum001,pujoa001,hamij003,kendh001,freed001,navae001,greeg002,congh001
1456,BOS201407200,0,6,cainl001,infao001,hosme001,valed001,gorda001,butlb003,escoa003,hayeb001,aokin001,holtb002,navad002,pedrd001,ortid001,carpm001,victs001,drews001,rossd001,bradj001
1457,CHA201407200,11,7,altuj001,herne001,cartc002,domim001,singj001,corpc001,grosr001,hoesl001,gonzm002,eatoa002,ramia003,abrej003,dunna001,vicid001,gillc001,deaza001,beckg001,nieta001
1458,DET201407200,1,5,kipnj001,cabra002,branm003,santc002,rabur001,swisn001,gomey001,murpd005,avilm001,jacka001,kinsi001,cabrm001,martv001,martj006,huntt001,castn001,avila001,romia001
1459,MIN201407200,5,3,jennd002,zobrb001,joycm001,longe001,lonej001,guyeb001,escoy001,casac001,kierk001,dozib001,nunee002,plout001,morak001,arcio001,willj004,escoe001,fryee001,fulds001
1460,NYA201407200,2,3,hamib001,schus001,frazt001,brucj001,ludwr001,penab002,heisc001,cozaz001,santr002,gardb001,jeted001,ellsj001,teixm001,mccab002,beltc001,suzui001,robeb003,johnk003
1461,OAK201407200,2,10,markn001,pears001,jonea003,cruzn002,davic003,hardj003,machm001,flahr001,josec002,crisc001,jasoj001,cespy001,mossb001,donaj001,vogts001,lowrj001,gentc001,sogae001
1462,TOR201407200,6,9,robed003,andre001,belta001,gimec001,smolj002,sotog001,martl004,rosaa001,odorr001,reyej001,kawam001,cabrm002,bautj002,navad001,rasmc001,johnd004,tolls001,gosea001
1463,ARI201407200,2,3,coghc001,alcaa001,rizza001,casts001,valbl001,sweer001,schin001,bakej002,arrij001,incie001,perad001,goldp001,montm001,hilla001,parrg001,pradm001,gregd001,collj001
1464,ATL201407200,2,8,sizeg001,rollj001,utlec001,byrdm001,browd004,maybj001,aschc001,hillk002,kendk001,uptob001,simma001,freef001,uptoj001,heywj001,johnc003,lastt001,lairg001,wooda002
