,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,PIT201905210,32,30,3,0,0,0,0,2,0,,3,5,5.4,0.0
0,PIT201905260,38,29,3,0,0,0,0,6,0,,4,5,7.2,0.0
0,PIT201905310,28,33,7,0,0,0,0,2,0,,4,7,5.142857142857143,0.0
0,PIT201906060,28,33,6,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,ATL201906110,39,35,8,0,1,0,0,2,0,,7,6,10.5,0.0
0,MIA201906160,36,37,8,0,0,0,0,3,0,,4,5,7.2,0.0
0,PIT201906220,37,26,5,0,0,0,0,2,1,,1,5,1.8,0.0
0,MIL201906280,25,23,6,0,0,1,0,2,0,,2,4,4.5,0.0
0,PIT201907030,30,35,8,0,0,0,0,3,0,,3,5,5.4,1.0
0,CHN201907120,30,37,10,0,0,0,0,2,0,,3,7,3.857142857142857,0.0
0,SLN201907170,36,37,8,0,0,0,0,2,0,,3,6,4.5,0.0
0,PIT201907230,32,29,6,0,0,0,0,2,0,,4,6,6.0,0.0
0,NYN201907280,35,37,4,0,0,1,0,4,0,,5,5,9.0,1.0
0,PIT201908030,27,39,6,0,0,0,0,2,0,,1,6,1.5,1.0
0,SLN201908090,32,37,9,0,0,0,0,0,0,,2,6,3.0,0.0
0,ANA201908140,36,31,10,0,0,2,0,2,0,,3,5,5.4,0.0
0,PIT201908200,5,7,2,0,0,0,0,0,0,,0,1,0.0,0.0
