,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,HOU201507190,42,23,1,0,0,0,0,3,0,,5,5,9.0,0.0
0,ANA201507250,38,25,3,0,0,1,0,3,0,,5,5,9.0,0.0
0,TEX201507300,38,31,1,0,0,0,0,2,0,,5,6,7.5,0.0
0,TEX201508040,39,31,3,0,0,0,0,2,0,,3,6,4.5,1.0
0,MIN201508110,42,29,1,0,1,0,0,3,0,,0,6,0.0,0.0
0,TEX201508160,31,40,5,0,0,0,0,1,0,,3,6,4.5,0.0
0,DET201508220,34,33,4,0,0,0,0,1,0,,0,7,0.0,0.0
0,TEX201508270,40,28,2,0,0,0,0,3,0,,0,6,0.0,0.0
0,SDN201509010,37,27,2,0,0,1,0,1,0,,4,5,7.2,0.0
0,SEA201509070,37,27,4,0,1,0,0,2,0,,0,6,0.0,0.0
0,TEX201509120,35,27,3,0,0,0,0,2,0,,5,5,9.0,0.0
0,TEX201509180,29,35,4,0,0,0,0,2,0,,3,6,4.5,0.0
0,HOU201509250,37,23,4,0,1,1,0,2,0,,2,5,3.6,0.0
0,TEX201509300,31,23,5,0,1,0,0,1,0,,2,6,3.0,0.0
0,BAL201604060,34,25,4,0,0,0,0,3,0,,1,5,1.8,0.0
0,BOS201604110,42,28,3,0,0,0,0,1,0,,5,5,9.0,0.0
0,TEX201604160,41,30,2,0,0,0,0,2,0,,4,7,5.142857142857143,0.0
0,KCA201604220,18,13,0,0,0,0,0,1,0,,4,2,18.0,0.0
0,BAL201606180,31,26,5,0,0,0,0,4,0,,2,5,3.6,0.0
0,BAL201606240,32,31,3,0,0,0,0,2,0,,3,6,4.5,0.0
0,SDN201606290,35,30,6,0,0,1,0,3,0,,3,6,4.5,0.0
0,LAN201607040,38,29,5,0,0,2,0,3,0,,4,4,9.0,0.0
0,BAL201607090,42,29,2,0,0,1,0,4,0,,2,6,3.0,0.0
0,TBA201607150,37,31,2,0,0,0,0,4,0,,3,5,5.4,0.0
0,NYA201607200,29,24,5,0,0,0,0,4,0,,4,7,5.142857142857143,0.0
0,BAL201607250,45,32,6,0,1,1,0,2,0,,2,7,2.5714285714285716,1.0
0,TOR201607300,43,28,5,0,0,0,0,4,1,,5,5,9.0,0.0
0,CHA201608050,31,30,3,0,1,0,0,1,0,,2,6,3.0,0.0
0,OAK201608100,41,30,6,0,0,0,0,2,0,,1,6,1.5,0.0
0,BAL201608160,34,33,2,0,0,0,0,5,0,,3,5,5.4,0.0
0,BAL201608210,37,34,3,0,0,0,0,3,0,,3,7,3.857142857142857,0.0
0,NYA201608260,14,12,0,0,0,0,0,1,0,,7,2,31.5,0.0
0,BAL201608310,45,29,3,0,0,1,0,1,1,,3,6,4.5,0.0
0,TBA201609060,35,33,5,0,0,0,0,1,0,,1,5,1.8,0.0
0,BAL201609150,28,28,7,0,0,0,0,2,0,,6,4,13.5,0.0
0,BAL201609230,38,30,5,0,0,0,0,2,0,,2,6,3.0,0.0
0,NYA201609300,36,31,3,0,0,0,0,4,0,,1,6,1.5,0.0
0,ANA201704070,38,26,4,0,0,0,0,1,1,,3,6,4.5,0.0
0,SEA201704120,29,31,2,0,0,0,0,4,0,,4,5,7.2,0.0
0,SEA201704180,34,29,3,0,0,1,0,0,0,,4,6,6.0,0.0
0,OAK201704230,40,36,7,0,0,1,0,1,0,,1,7,1.2857142857142858,0.0
0,CLE201704290,36,33,7,0,0,0,0,3,0,,4,6,6.0,0.0
0,SEA201705050,42,30,3,0,0,0,0,2,0,,1,6,1.5,0.0
0,PHI201705100,36,30,1,0,0,0,0,3,0,,3,5,5.4,0.0
0,SEA201705150,37,28,5,0,0,0,0,2,0,,3,7,3.857142857142857,1.0
0,SEA201705200,28,25,4,0,0,0,0,2,0,,9,4,20.25,0.0
0,BOS201705260,45,34,5,0,0,1,0,6,0,,3,6,4.5,0.0
0,SEA201706010,27,24,2,0,0,0,0,3,0,,5,3,15.0,0.0
0,SEA201706070,31,33,6,0,0,0,0,2,0,,5,7,6.428571428571429,0.0
0,MIN201706120,35,36,5,0,0,1,0,1,0,,3,6,4.5,0.0
0,TEX201706170,29,26,3,0,0,0,0,1,0,,5,5,9.0,0.0
0,SEA201707230,28,25,5,0,0,0,0,3,0,,3,5,5.4,0.0
0,SEA201707290,29,23,2,0,0,0,0,2,0,,1,6,1.5,0.0
0,KCA201708030,33,23,1,0,0,0,0,3,0,,3,6,4.5,0.0
0,OAK201708090,37,27,3,0,0,1,0,2,0,,3,5,5.4,0.0
0,SEA201708140,40,27,4,0,0,0,0,1,0,,8,5,14.4,0.0
0,TBA201708200,44,30,6,0,0,0,0,3,0,,3,7,3.857142857142857,1.0
0,NYA201708260,34,32,4,0,0,1,0,5,0,,4,6,6.0,0.0
0,SEA201709020,27,24,2,0,0,0,0,2,0,,2,3,6.0,0.0
0,TEX201806170,40,32,4,0,0,0,0,3,0,,5,6,7.5,0.0
0,MIN201806230,37,32,3,0,0,0,0,2,0,,4,6,6.0,0.0
0,TEX201806290,28,30,7,0,0,0,0,1,0,,3,8,3.375,0.0
0,DET201807050,33,31,2,0,0,0,0,1,0,,3,6,4.5,0.0
0,BOS201807100,43,26,2,0,0,0,0,2,0,,6,5,10.8,0.0
0,TEX201807220,28,19,1,0,0,0,0,4,0,,0,6,0.0,0.0
0,HOU201807270,43,31,5,0,0,0,0,4,0,,0,6,0.0,0.0
0,TEX201808020,40,34,4,0,0,1,0,2,0,,5,6,7.5,0.0
0,TEX201808080,38,33,2,0,0,2,0,3,0,,2,6,3.0,0.0
0,TEX201808140,32,23,1,0,0,1,0,3,0,,4,4,9.0,0.0
0,TEX201808190,40,29,6,0,0,0,0,0,1,,2,6,3.0,0.0
0,SFN201808260,32,24,3,0,0,0,0,3,0,,3,5,5.4,0.0
0,TEX201809010,33,26,1,0,0,1,0,1,0,,3,6,4.5,0.0
0,OAK201809070,40,28,3,0,0,0,0,5,0,,5,5,9.0,1.0
0,ANA201809120,25,21,4,0,0,0,0,1,0,,6,3,18.0,0.0
0,TEX201809180,33,28,3,0,0,0,0,3,0,,3,5,5.4,1.0
0,ANA201809250,34,23,2,0,0,0,0,2,1,,2,6,3.0,0.0
0,SEA201809300,29,24,3,0,0,1,0,1,0,,3,5,5.4,0.0
