,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,MIL201805060,33,33,3,0,0,0,0,2,0,,5,6,7.5,0.0
0,MIL201805210,23,29,3,0,0,0,0,3,0,,2,6,3.0,1.0
0,MIL201805260,25,33,5,0,0,0,0,3,0,,5,4,11.25,0.0
0,CHA201806010,30,24,1,0,0,0,0,1,0,,3,6,4.5,0.0
0,CLE201806060,32,26,4,0,0,0,0,3,0,,3,5,5.4,0.0
0,MIL201806120,38,36,6,0,0,0,0,2,0,,0,7,0.0,0.0
0,MIL201806170,34,24,5,0,0,0,0,2,0,,6,6,9.0,1.0
0,MIL201806230,39,32,9,0,0,0,0,4,0,,1,5,1.8,0.0
0,CIN201806290,18,33,5,0,0,0,0,1,0,,1,6,1.5,0.0
0,MIL201807040,28,33,5,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,MIA201807090,31,31,4,0,0,0,0,2,0,,0,5,0.0,0.0
0,PIT201807141,31,35,4,0,0,0,0,2,0,,2,6,3.0,0.0
0,MIL201807210,34,34,6,0,0,0,0,2,0,,2,5,3.6,0.0
0,SFN201807270,23,27,3,0,0,0,0,0,0,,1,6,1.5,0.0
0,LAN201808010,22,34,6,0,0,0,0,2,0,,2,6,3.0,0.0
0,MIL201808070,38,28,4,0,0,0,0,4,0,,4,5,7.2,0.0
0,ATL201808120,28,25,4,0,0,0,0,2,0,,4,4,9.0,0.0
0,MIL201808200,26,24,6,0,0,0,0,0,0,,2,6,3.0,0.0
0,MIL201808260,33,26,3,0,0,0,0,0,0,,4,6,6.0,1.0
0,WAS201809010,27,26,1,0,0,0,0,1,0,,1,5,1.8,0.0
0,MIL201809070,24,26,5,0,1,1,0,1,0,,2,5,3.6,0.0
0,CHN201809120,26,23,4,0,0,0,0,3,0,,0,4,0.0,0.0
0,MIL201809180,22,24,5,0,0,0,0,2,0,,3,4,6.75,0.0
0,MIL201904200,29,28,5,0,0,0,0,2,0,,0,5,0.0,0.0
0,NYN201904260,32,32,4,0,0,0,0,3,0,,2,5,3.6,0.0
0,ATL201905180,25,26,3,0,0,0,0,4,0,,0,4,0.0,0.0
0,MIL201905240,29,27,4,0,0,0,0,0,0,,3,4,6.75,0.0
0,PIT201905300,24,33,5,0,0,0,0,1,0,,2,5,3.6,1.0
0,MIL201906040,19,26,6,0,0,0,0,0,0,,4,4,9.0,0.0
0,MIL201906090,31,31,6,0,0,0,0,1,0,,2,6,3.0,0.0
0,SFN201906160,34,23,3,0,0,0,0,4,0,,3,5,5.4,0.0
0,MIL201906210,31,36,6,0,0,0,0,2,0,,6,5,10.8,3.0
0,MIL201906270,33,32,6,0,0,0,0,1,0,,1,6,1.5,0.0
0,CIN201907020,23,25,2,0,0,0,0,0,0,,2,6,3.0,0.0
0,PIT201907070,27,23,4,0,0,0,0,0,1,,2,4,4.5,0.0
0,MIL201907120,21,26,5,0,0,0,0,0,0,,2,5,3.6,0.0
0,MIL201907170,36,31,3,0,0,0,0,3,0,,0,6,0.0,0.0
0,MIL201907220,27,35,6,0,0,0,0,2,0,,2,6,3.0,0.0
0,MIL201907270,26,28,4,0,0,0,0,1,0,,2,5,3.6,1.0
0,OAK201908010,36,29,5,0,0,0,0,3,0,,1,6,1.5,1.0
0,PIT201908060,28,31,4,0,0,0,0,1,0,,2,6,3.0,0.0
0,MIL201908130,35,28,4,0,0,0,0,3,0,,3,5,5.4,1.0
0,WAS201908180,27,21,1,0,0,0,0,2,0,,10,3,30.0,0.0
0,MIL201908240,25,31,5,0,0,0,1,2,0,,0,5,0.0,0.0
0,CHN201908300,19,23,2,0,1,0,0,1,0,,5,4,11.25,1.0
0,MIL201909050,17,20,4,0,0,0,0,2,0,,2,4,4.5,0.0
0,MIA201909100,17,19,2,0,0,0,0,2,0,,2,4,4.5,0.0
0,SLN201909150,20,21,6,0,0,0,0,2,0,,1,4,2.25,0.0
0,MIL201909200,28,28,4,0,0,0,0,1,0,,0,6,0.0,0.0
0,CIN201909260,34,32,2,0,0,0,0,2,0,,1,5,1.8,0.0
