,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,BAL201504130,29,29,4,0,0,0,0,1,0,,2,6,3.0,1.0
0,BOS201504200,35,30,3,0,0,0,0,5,0,,0,5,0.0,1.0
0,BAL201504250,38,37,5,0,0,0,0,1,0,,2,8,2.25,0.0
0,BAL201505030,24,35,4,0,0,0,0,2,0,,2,6,3.0,0.0
0,NYA201505090,29,39,7,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,BAL201505150,29,30,7,0,0,0,0,2,0,,2,8,2.25,0.0
0,BAL201505200,29,37,4,0,0,0,0,0,0,,4,7,5.142857142857143,0.0
0,BAL201505250,31,28,6,0,0,0,0,0,0,,3,5,5.4,0.0
0,BAL201505300,27,31,4,0,0,0,0,1,0,,3,7,3.857142857142857,0.0
0,HOU201506040,27,35,9,0,0,0,0,2,0,,2,7,2.5714285714285716,0.0
0,BAL201506100,29,29,5,0,0,0,0,1,0,,2,6,3.0,0.0
